date,open,high,low,close,volume
2024-05-26,1450.64,1573.7,1430.41,1495.16,1538385
2024-05-27,1495.16,1577.6,1460.24,1529.23,1610746
2024-05-28,1529.23,1550.46,1476.09,1479.3,1828031
2024-05-29,1479.3,1535.97,1447.91,1499.78,1709145
2024-05-30,1499.78,1519.03,1495.5,1508.02,1548661
2024-05-31,1508.02,1540.95,1484.0,1534.88,1601736
2024-06-01,1534.88,1834.26,1419.94,1640.02,1579594
2024-06-02,1640.02,1671.13,1617.08,1652.51,735663
2024-06-03,1652.51,1737.62,1634.41,1683.47,1600613
2024-06-04,1683.47,1752.41,1555.52,1749.92,1951647
2024-06-05,1749.92,1853.81,1644.3,1813.59,1576698
2024-06-06,1813.59,1879.21,1787.11,1868.33,1290871
2024-06-07,1868.33,2118.55,1792.95,1993.42,2431118
2024-06-08,1993.42,2009.25,1981.75,1982.77,899652
2024-06-09,1982.77,2002.02,1956.48,1971.48,808806
2024-06-10,1971.48,2066.4,1968.96,2007.73,1413079
2024-06-11,2007.73,2109.61,1950.08,2041.42,1347046
2024-06-12,2041.42,2042.26,2028.87,2036.96,1114312
2024-06-13,2036.96,2185.41,1940.42,2091.88,1583372
2024-06-14,2091.88,2153.64,1913.68,1994.43,2143228
2024-06-15,1994.43,2164.68,1859.34,2070.12,1203370
2024-06-16,2070.12,2356.42,1891.77,2197.03,1394634
2024-06-17,2197.03,2443.21,2172.36,2315.39,1981488
2024-06-18,2315.39,2845.95,2106.02,2489.68,2749598
2024-06-19,2489.68,2573.56,2437.26,2531.01,1103439
2024-06-20,2531.01,2543.03,2530.45,2537.18,897752
2024-06-21,2537.18,2554.04,2448.29,2506.74,1156358
2024-06-22,2506.74,2550.09,2451.61,2471.25,792938
2024-06-23,2471.25,2567.23,2470.73,2518.01,774888
2024-06-24,2518.01,2605.77,2479.78,2551.42,1271807
2024-06-25,2551.42,2560.32,2540.98,2557.02,1201102
2024-06-26,2557.02,2640.08,2510.54,2624.35,1837349
2024-06-27,2624.35,2640.25,2618.65,2630.13,1354175
2024-06-28,2630.13,2646.1,2623.01,2638.78,1487482
2024-06-29,2638.78,2702.25,2541.21,2594.33,1037333
2024-06-30,2594.33,2629.52,2591.58,2617.49,1031013
2024-07-01,2617.49,2653.45,2614.03,2632.59,1063588
2024-07-02,2632.59,2676.52,2309.54,2451.12,2617668
2024-07-03,2451.12,2458.9,2387.68,2396.28,1363365
2024-07-04,2396.28,2433.03,2385.04,2411.81,1171946
2024-07-05,2411.81,2449.62,2364.67,2448.86,1523371
2024-07-06,2448.86,2644.18,2429.98,2527.17,1332431
2024-07-07,2527.17,2556.78,2499.29,2553.28,723735
2024-07-08,2553.28,2553.4,2552.88,2553.07,1032528
2024-07-09,2553.07,2554.36,2534.76,2538.36,1141436
2024-07-10,2538.36,2790.72,2357.48,2645.31,1984593
2024-07-11,2645.31,2707.07,2479.45,2573.49,1404377
2024-07-12,2573.49,2739.35,2435.75,2659.75,1885805
2024-07-13,2659.75,2754.62,2505.15,2604.44,963771
2024-07-14,2604.44,2727.39,2520.57,2674.21,1163442
2024-07-15,2674.21,2879.76,2419.32,2524.92,1834503
2024-07-16,2524.92,2681.95,2377.82,2436.71,1463919
2024-07-17,2436.71,2437.45,2403.4,2422.12,1181014
2024-07-18,2422.12,2456.4,2354.71,2380.29,1440729
2024-07-19,2380.29,2397.02,2356.48,2366.49,990062
2024-07-20,2366.49,2367.29,2366.39,2366.82,697939
2024-07-21,2366.82,2392.07,2342.65,2390.74,997656
2024-07-22,2390.74,2392.69,2335.09,2359.23,1091806
2024-07-23,2359.23,2359.51,2344.06,2353.18,1033805
2024-07-24,2353.18,2409.14,2266.67,2398.43,1281565
2024-07-25,2398.43,2435.09,2353.13,2377.8,1590276
2024-07-26,2377.8,2382.36,2367.87,2371.88,1280560
2024-07-27,2371.88,2420.32,2331.04,2408.77,1119624
2024-07-28,2408.77,2508.25,2377.11,2461.13,1089158
2024-07-29,2461.13,2520.49,2456.22,2503.65,1512901
2024-07-30,2503.65,2687.71,2303.76,2345.1,2658976
2024-07-31,2345.1,2480.66,2287.07,2404.45,1736361
2024-08-01,2404.45,2606.7,2368.84,2492.89,1662823
2024-08-02,2492.89,2667.58,2339.61,2654.04,2332386
2024-08-03,2654.04,2705.0,2611.34,2678.58,706909
2024-08-04,2678.58,2791.69,2667.75,2721.97,1035870
2024-08-05,2721.97,2890.95,2704.8,2779.68,1402761
2024-08-06,2779.68,2839.74,2719.8,2749.07,1397693
2024-08-07,2749.07,2838.04,2533.72,2593.41,2355781
2024-08-08,2593.41,2790.14,2482.0,2702.37,1834599
2024-08-09,2702.37,2991.66,2624.56,2797.82,1929993
2024-08-10,2797.82,2856.52,2771.33,2820.92,964349
2024-08-11,2820.92,2847.0,2792.3,2805.64,883458
2024-08-12,2805.64,2825.27,2793.29,2794.66,1243727
2024-08-13,2794.66,2923.87,2689.59,2851.36,1135398
2024-08-14,2851.36,3108.51,2245.94,2581.73,3148813
2024-08-15,2581.73,2619.01,2475.87,2519.46,1662885
2024-08-16,2519.46,2575.58,2504.35,2555.31,1519636
2024-08-17,2555.31,2686.71,2552.97,2637.02,1256870
2024-08-18,2637.02,2762.77,2567.99,2683.63,812100
2024-08-19,2683.63,2854.19,2572.55,2756.13,1753390
2024-08-20,2756.13,2914.95,2743.66,2826.45,1502815
2024-08-21,2826.45,2836.34,2812.7,2814.29,1020321
2024-08-22,2814.29,2828.79,2645.84,2748.98,1726386
2024-08-23,2748.98,2774.56,2426.0,2582.55,2471301
2024-08-24,2582.55,2632.23,2580.49,2603.03,672489
2024-08-25,2603.03,2665.03,2398.51,2469.64,1907408
2024-08-26,2469.64,2578.82,2364.42,2410.89,2058602
2024-08-27,2410.89,2419.17,2369.29,2392.57,1647163
2024-08-28,2392.57,2577.75,2136.39,2239.15,2900962
2024-08-29,2239.15,2494.0,1776.27,2021.65,2926358
2024-08-30,2021.65,2055.14,2014.83,2035.75,1484426
2024-08-31,2035.75,2106.99,2000.85,2069.3,957343
2024-09-01,2069.3,2243.84,2032.88,2136.41,1152463
2024-09-02,2136.41,2154.1,2120.84,2122.35,1244106
2024-09-03,2122.35,2131.73,2122.35,2128.08,1058658
2024-09-04,2128.08,2158.64,2127.99,2139.45,994775
2024-09-05,2139.45,2252.59,2110.97,2184.47,1194609
2024-09-06,2184.47,2286.61,2086.95,2123.87,1734510
2024-09-07,2123.87,2164.13,2081.93,2101.31,987940
2024-09-08,2101.31,2172.67,2018.47,2161.59,1098935
2024-09-09,2161.59,2210.39,2127.0,2188.93,1355071
2024-09-10,2188.93,2502.48,2031.09,2292.63,2298661
2024-09-11,2292.63,2612.54,2215.86,2421.41,1788284
2024-09-12,2421.41,2517.32,2358.62,2508.62,2034575
2024-09-13,2508.62,2792.94,2388.93,2646.91,2066949
2024-09-14,2646.91,2650.61,2641.37,2641.9,804248
2024-09-15,2641.9,2694.0,2478.95,2579.36,1175967
2024-09-16,2579.36,2764.23,2414.89,2672.78,1528359
2024-09-17,2672.78,2748.92,2549.79,2616.62,1303952
2024-09-18,2616.62,2802.71,2569.99,2690.5,1655312
2024-09-19,2690.5,2718.81,2604.25,2654.67,1113975
2024-09-20,2654.67,2679.24,2653.03,2668.79,934469
2024-09-21,2668.79,2865.34,2617.94,2763.81,1359272
2024-09-22,2763.81,2811.05,2744.66,2787.5,830134
2024-09-23,2787.5,2841.63,2741.13,2742.02,1307278
2024-09-24,2742.02,2851.1,2713.4,2787.89,1480870
2024-09-25,2787.89,3032.57,2689.7,2882.07,2393611
2024-09-26,2882.07,3018.44,2824.1,2991.21,1701871
2024-09-27,2991.21,3160.6,2828.24,3096.6,2060311
2024-09-28,3096.6,3096.8,2977.47,3021.44,1320850
2024-09-29,3021.44,3208.03,2768.59,2925.68,1110928
2024-09-30,2925.68,3089.9,2867.7,2988.97,1649066
2024-10-01,2988.97,3026.08,2985.95,3012.01,1028708
2024-10-02,3012.01,3020.3,3001.23,3006.47,853421
2024-10-03,3006.47,3260.96,2634.21,2873.62,2098644
2024-10-04,2873.62,2886.87,2872.94,2878.15,976068
2024-10-05,2878.15,2908.89,2869.87,2899.29,687471
2024-10-06,2899.29,3130.32,2868.4,3004.37,1357697
2024-10-07,3004.37,3116.9,2966.27,3053.45,1419139
2024-10-08,3053.45,3172.79,2951.44,2988.42,1408853
2024-10-09,2988.42,3167.09,2750.77,2888.06,1378927
2024-10-10,2888.06,2905.09,2705.74,2824.62,1456404
2024-10-11,2824.62,3074.31,2659.28,2989.75,2325102
2024-10-12,2989.75,3010.14,2965.55,2977.12,773308
2024-10-13,2977.12,2999.87,2948.54,2950.83,713498
2024-10-14,2950.83,2962.08,2655.49,2838.23,2102547
2024-10-15,2838.23,2866.74,2789.76,2820.25,1010377
2024-10-16,2820.25,2926.12,2561.51,2699.13,1541517
2024-10-17,2699.13,2782.82,2626.51,2736.13,1116249
2024-10-18,2736.13,2824.27,2724.89,2770.91,1242648
2024-10-19,2770.91,2781.23,2768.82,2775.14,761946
2024-10-20,2775.14,2854.5,2599.31,2704.93,1053762
2024-10-21,2704.93,2743.7,2704.24,2742.77,1206632
2024-10-22,2742.77,2801.68,2501.08,2651.2,1820395
2024-10-23,2651.2,2707.0,2611.14,2697.93,1097767
2024-10-24,2697.93,2896.18,2606.36,2856.41,2085971
2024-10-25,2856.41,2886.84,2807.18,2839.86,1095284
2024-10-26,2839.86,2877.44,2720.99,2791.99,1311202
2024-10-27,2791.99,3101.88,2671.67,2896.23,1383387
2024-10-28,2896.23,2954.48,2808.23,2844.6,1729844
2024-10-29,2844.6,2941.1,2819.81,2909.29,2037879
2024-10-30,2909.29,2915.13,2908.97,2913.34,1004506
2024-10-31,2913.34,2939.1,2715.61,2839.83,1648497
2024-11-01,2839.83,2860.68,2826.94,2850.94,1085443
2024-11-02,2850.94,2974.73,2823.44,2899.61,883804
2024-11-03,2899.61,2918.62,2875.87,2887.43,758064
2024-11-04,2887.43,2995.46,2797.49,2963.5,1335210
2024-11-05,2963.5,3070.69,2952.79,3038.74,1247849
2024-11-06,3038.74,3099.18,2974.39,3006.62,1167523
2024-11-07,3006.62,3072.06,2952.35,3045.73,1396874
2024-11-08,3045.73,3131.55,3034.54,3082.64,1429155
2024-11-09,3082.64,3208.25,2924.38,2934.95,1166714
2024-11-10,2934.95,3008.11,2934.95,2963.68,809129
2024-11-11,2963.68,3065.09,2888.42,2911.58,1245778
2024-11-12,2911.58,2920.66,2908.97,2917.22,831639
2024-11-13,2917.22,3061.52,2819.79,2974.64,1350524
2024-11-14,2974.64,3029.77,2826.25,2883.64,1748921
2024-11-15,2883.64,2908.82,2789.19,2849.7,1386980
2024-11-16,2849.7,2966.75,2790.78,2888.76,853790
2024-11-17,2888.76,3052.99,2735.18,3029.79,1499312
2024-11-18,3029.79,3143.47,2897.72,3114.37,1610591
2024-11-19,3114.37,3208.74,3030.32,3173.2,1520485
2024-11-20,3173.2,3199.44,2918.97,3045.21,1813119
2024-11-21,3045.21,3189.76,2970.11,3099.06,1469751
2024-11-22,3099.06,3110.62,3063.59,3086.55,1164882
2024-11-23,3086.55,3179.46,2990.33,3146.16,852087
2024-11-24,3146.16,3213.49,3119.56,3185.78,1044045
2024-11-25,3185.78,3288.88,3138.91,3227.47,1784841
2024-11-26,3227.47,3373.26,3172.4,3299.83,1503827
2024-11-27,3299.83,3418.33,3296.48,3366.25,1911275
2024-11-28,3366.25,3450.13,3250.88,3448.22,2120059
2024-11-29,3448.22,3646.26,3087.49,3307.73,2218242
2024-11-30,3307.73,3364.14,3275.57,3278.56,990042
2024-12-01,3278.56,3414.22,3120.05,3377.63,1146725
2024-12-02,3377.63,3515.73,3357.54,3453.89,1663630
2024-12-03,3453.89,3458.23,3433.38,3446.4,1115437
2024-12-04,3446.4,3516.28,3380.85,3402.54,1317189
2024-12-05,3402.54,3838.81,3398.87,3553.37,2017889
2024-12-06,3553.37,3624.81,3482.44,3617.99,1247846
2024-12-07,3617.99,3695.79,3514.25,3555.37,1030017
2024-12-08,3555.37,3630.73,3449.82,3462.22,1187861
2024-12-09,3462.22,3479.95,3440.73,3449.29,884077
2024-12-10,3449.29,3542.03,3099.46,3325.28,1816506
2024-12-11,3325.28,3521.57,3209.19,3464.04,2018715
2024-12-12,3464.04,3677.65,3366.19,3640.13,1836237
2024-12-13,3640.13,3724.84,3562.89,3714.59,1228362
2024-12-14,3714.59,3820.83,3706.45,3750.48,803061
2024-12-15,3750.48,4000.04,3658.25,3883.55,1147714
2024-12-16,3883.55,4121.04,3820.6,4036.83,1777247
2024-12-17,4036.83,4112.92,3868.28,3978.89,1340376
2024-12-18,3978.89,3989.07,3902.98,3912.81,1572726
2024-12-19,3912.81,3931.72,3877.42,3897.03,1144868
2024-12-20,3897.03,3918.16,3896.61,3910.78,1269725
2024-12-21,3910.78,4231.32,3751.83,4041.06,1079098
2024-12-22,4041.06,4086.15,3860.56,3957.91,1132774
2024-12-23,3957.91,4104.54,3836.21,4061.47,1645871
2024-12-24,4061.47,4258.99,3993.95,4144.18,1134525
2024-12-25,4144.18,4260.27,3776.08,4015.28,1867918
2024-12-26,4015.28,4290.05,3977.21,4116.23,1927814
2024-12-27,4116.23,4166.82,4052.45,4158.84,1688637
2024-12-28,4158.84,4207.19,4145.49,4184.65,919472
2024-12-29,4184.65,4766.16,4064.91,4432.02,1990060
2024-12-30,4432.02,4690.77,4345.49,4649.14,2734470
2024-12-31,4649.14,4675.72,4576.04,4600.08,1198975
2025-01-01,4600.08,4722.54,4276.82,4466.66,1647511
2025-01-02,4466.66,4673.74,4179.81,4357.85,1668742
2025-01-03,4357.85,4474.51,4276.11,4401.66,1222361
2025-01-04,4401.66,4625.96,4270.09,4490.82,992000
2025-01-05,4490.82,4522.78,4093.12,4257.38,1668044
2025-01-06,4257.38,4557.05,4116.0,4449.24,2201970
2025-01-07,4449.24,5538.22,3753.61,4890.97,2931129
2025-01-08,4890.97,5278.94,4394.05,4615.99,2075605
2025-01-09,4615.99,4929.86,4364.44,4750.33,1306145
2025-01-10,4750.33,4847.67,4635.99,4640.68,1345309
2025-01-11,4640.68,4982.73,4621.86,4808.22,1201144
2025-01-12,4808.22,4938.71,4657.88,4708.64,855121
2025-01-13,4708.64,5091.32,4668.39,4994.14,1934429
2025-01-14,4994.14,5438.82,4766.97,5159.92,1404629
2025-01-15,5159.92,5276.85,5114.26,5233.62,1157056
2025-01-16,5233.62,6401.87,4774.93,5881.86,3934225
2025-01-17,5881.86,6700.11,5692.58,6189.34,2384097
2025-01-18,6189.34,6212.46,6123.93,6156.73,910297
2025-01-19,6156.73,6392.16,6139.34,6241.52,854485
2025-01-20,6241.52,6305.39,6162.62,6287.45,1228370
2025-01-21,6287.45,8562.5,4933.48,7075.77,3856072
2025-01-22,7075.77,7899.89,6252.35,7686.94,2377562
2025-01-23,7686.94,8193.68,7162.14,7321.83,1651644
2025-01-24,7321.83,7943.62,7224.99,7621.91,1516565
2025-01-25,7621.91,7927.61,7524.45,7915.93,1720708
2025-01-26,7915.93,7965.63,7578.23,7680.02,1350989
2025-01-27,7680.02,8173.44,7085.4,7274.07,2031864
2025-01-28,7274.07,7458.88,6091.97,6853.19,2709062
2025-01-29,6853.19,7034.25,6558.66,6690.63,1719004
2025-01-30,6690.63,8012.71,6510.1,7216.39,3086072
2025-01-31,7216.39,7433.36,7010.79,7334.47,1676457
2025-02-01,7334.47,7712.79,6952.05,7022.15,1211767
2025-02-02,7022.15,7054.66,6987.17,7047.42,662214
2025-02-03,7047.42,7409.09,6789.36,7301.51,1665522
2025-02-04,7301.51,7304.12,7116.61,7229.56,990726
2025-02-05,7229.56,9135.62,6133.56,8025.34,2885510
2025-02-06,8025.34,8032.82,7133.57,7650.54,1961636
2025-02-07,7650.54,7974.92,7534.54,7770.1,1225218
2025-02-08,7770.1,8101.45,7655.48,7897.1,811214
2025-02-09,7897.1,8102.93,7219.63,7631.75,1358520
2025-02-10,7631.75,7640.04,7608.67,7611.39,1212355
2025-02-11,7611.39,8426.45,7575.28,7882.61,1814290
2025-02-12,7882.61,7992.86,6632.84,7138.74,3238279
2025-02-13,7138.74,7386.42,6212.75,6576.09,2444947
2025-02-14,6576.09,6771.39,6449.58,6747.26,1498806
2025-02-15,6747.26,7375.41,6743.0,7001.47,1088852
2025-02-16,7001.47,7899.05,6638.58,7376.36,1162782
2025-02-17,7376.36,7770.47,7351.7,7561.87,1663214
2025-02-18,7561.87,8028.9,7229.91,7774.14,1718637
2025-02-19,7774.14,7809.22,7737.4,7801.51,1121997
2025-02-20,7801.51,8990.38,7644.49,8263.66,1918220
2025-02-21,8263.66,8555.9,8107.47,8366.6,1297667
2025-02-22,8366.6,8746.44,8077.17,8529.36,1003003
2025-02-23,8529.36,8879.95,7652.49,8159.48,1187361
2025-02-24,8159.48,8351.93,8073.88,8295.84,1196296
2025-02-25,8295.84,8530.24,8037.87,8166.75,1377052
2025-02-26,8166.75,8240.97,7053.01,7684.64,2494134
2025-02-27,7684.64,8117.67,7594.97,7849.5,1846827
2025-02-28,7849.5,8376.46,7211.38,8189.26,2360952
2025-03-01,8189.26,8381.18,7031.22,7686.64,1383812
2025-03-02,7686.64,8140.5,7113.68,7305.44,1484634
2025-03-03,7305.44,7513.1,7274.73,7387.23,1022416
2025-03-04,7387.23,7642.23,7309.54,7492.7,1250741
2025-03-05,7492.7,7514.39,7465.86,7512.82,979115
2025-03-06,7512.82,8561.42,5972.36,6928.91,2375920
2025-03-07,6928.91,6950.43,6912.35,6943.27,861176
2025-03-08,6943.27,6953.83,6925.53,6952.15,668117
2025-03-09,6952.15,7330.41,6677.7,7089.69,875969
2025-03-10,7089.69,7194.95,7009.68,7186.99,1085892
2025-03-11,7186.99,7340.78,6979.3,7088.88,1177683
2025-03-12,7088.88,7252.61,6906.74,6963.77,1090164
2025-03-13,6963.77,7214.25,6956.11,7062.15,1455486
2025-03-14,7062.15,7771.78,6713.49,7371.58,1969829
2025-03-15,7371.58,7384.67,7338.01,7360.31,795489
2025-03-16,7360.31,7809.33,7028.19,7595.05,1095712
2025-03-17,7595.05,7791.32,7468.11,7663.37,1105272
2025-03-18,7663.37,8235.73,6907.71,7121.02,2894279
2025-03-19,7121.02,7344.93,7110.18,7222.65,1262167
2025-03-20,7222.65,7656.13,6976.21,7404.51,1427285
2025-03-21,7404.51,8704.31,6728.0,7926.0,2192079
2025-03-22,7926.0,7955.33,7714.13,7832.12,900218
2025-03-23,7832.12,8007.26,7710.36,7923.3,979429
2025-03-24,7923.3,8054.96,7521.31,7535.43,2199986
2025-03-25,7535.43,8645.68,6890.86,7936.88,2935567
2025-03-26,7936.88,8334.2,7751.81,8126.31,1703233
2025-03-27,8126.31,8134.71,8083.29,8111.16,1286168
2025-03-28,8111.16,8691.49,7295.24,7621.71,2173649
2025-03-29,7621.71,7641.18,7368.96,7506.58,1260457
2025-03-30,7506.58,7917.09,6977.17,7274.1,1203167
2025-03-31,7274.1,7440.2,7105.48,7379.14,1854170
2025-04-01,7379.14,7391.62,6809.09,7171.41,1639690
2025-04-02,7171.41,7185.71,7161.92,7162.98,956090
2025-04-03,7162.98,7292.5,6940.59,7276.98,1485467
2025-04-04,7276.98,7284.43,7202.6,7224.55,1020248
2025-04-05,7224.55,7401.67,6937.02,7035.77,895708
2025-04-06,7035.77,7158.54,6877.75,6972.69,979988
2025-04-07,6972.69,7024.52,6881.22,6913.75,1308535
2025-04-08,6913.75,7049.14,6550.26,6622.6,1662779
2025-04-09,6622.6,6794.24,6067.35,6381.06,1426825
2025-04-10,6381.06,6553.82,6289.99,6513.95,1623139
2025-04-11,6513.95,6553.33,6366.25,6386.87,1381598
2025-04-12,6386.87,6725.08,6351.73,6514.98,1012493
2025-04-13,6514.98,6926.69,5997.75,6107.76,1653197
2025-04-14,6107.76,6111.12,6068.66,6087.36,984237
2025-04-15,6087.36,6709.8,5668.47,5708.91,2170334
2025-04-16,5708.91,6479.71,5245.28,6056.36,2462904
2025-04-17,6056.36,6173.78,5946.0,5988.26,1243499
2025-04-18,5988.26,6011.08,5873.16,5929.81,1310744
2025-04-19,5929.81,6283.13,5760.3,6105.22,1264860
2025-04-20,6105.22,6479.45,5971.75,6308.53,1144747
2025-04-21,6308.53,6431.93,6207.47,6227.6,1103968
2025-04-22,6227.6,7076.15,5692.42,6642.64,2080781
2025-04-23,6642.64,7462.28,6361.26,7020.66,2276440
2025-04-24,7020.66,7093.82,6990.98,7073.93,1022153
2025-04-25,7073.93,7173.28,6370.83,6802.25,1939865
2025-04-26,6802.25,6999.3,6135.76,6539.21,1410642
2025-04-27,6539.21,6598.53,6483.0,6589.68,1103540
2025-04-28,6589.68,6754.53,6414.14,6467.16,1460663
2025-04-29,6467.16,6771.4,6412.47,6576.69,1454323
2025-04-30,6576.69,6887.98,6539.25,6699.8,1621752
2025-05-01,6699.8,7199.12,6645.75,6987.98,1849965
2025-05-02,6987.98,7097.08,6356.42,6758.93,1634409
2025-05-03,6758.93,6906.26,6366.28,6600.96,885248
2025-05-04,6600.96,7358.76,4819.25,5966.19,2266824
2025-05-05,5966.19,6049.23,5692.15,5861.84,1172018
2025-05-06,5861.84,5926.65,5809.06,5890.82,1103211
2025-05-07,5890.82,6331.22,5410.7,5451.55,2027908
2025-05-08,5451.55,6118.96,4935.42,5053.89,1991664
2025-05-09,5053.89,5649.48,4908.99,5358.96,1809635
2025-05-10,5358.96,5489.0,5193.2,5252.08,851330
2025-05-11,5252.08,5359.19,5154.99,5312.65,824276
2025-05-12,5312.65,5466.5,5166.83,5213.11,1472281
2025-05-13,5213.11,5353.45,5091.58,5278.52,1194537
2025-05-14,5278.52,5324.82,5270.02,5296.63,1002426
2025-05-15,5296.63,5551.99,4834.67,5536.87,2035167
2025-05-16,5536.87,5564.41,5483.9,5514.34,1002442
2025-05-17,5514.34,5626.6,5435.84,5555.78,929165
2025-05-18,5555.78,5653.17,5060.08,5382.87,913254
2025-05-19,5382.87,5829.21,5128.65,5562.85,1750603
2025-05-20,5562.85,5666.99,5385.15,5445.25,1333655
2025-05-21,5445.25,5518.27,5320.31,5401.5,1014778
2025-05-22,5401.5,5537.89,5379.14,5522.59,1252979
2025-05-23,5522.59,5566.42,5474.76,5485.76,1345550
2025-05-24,5485.76,5510.22,5470.35,5502.12,789792
2025-05-25,5502.12,6367.5,4148.55,4926.11,2679756
2025-05-26,4926.11,5057.78,4482.67,4762.5,2313079
2025-05-27,4762.5,5615.78,4579.66,5053.77,2871663
2025-05-28,5053.77,5107.62,4811.02,4907.92,1839567
2025-05-29,4907.92,5081.66,4778.85,4803.38,1872018
2025-05-30,4803.38,5105.06,4325.39,4497.31,2834201
2025-05-31,4497.31,4577.05,4483.33,4539.81,845611
2025-06-01,4539.81,4850.51,4274.28,4720.94,1338442
2025-06-02,4720.94,4880.31,4630.24,4776.18,1266904
2025-06-03,4776.18,5069.53,4671.18,4936.84,1345429
2025-06-04,4936.84,5176.66,4793.65,5026.22,1146596
2025-06-05,5026.22,5063.88,4566.37,4867.61,1444993
2025-06-06,4867.61,5383.5,4332.48,5317.42,3120307
2025-06-07,5317.42,5433.55,5305.87,5373.37,736310
2025-06-08,5373.37,5379.94,5371.54,5376.44,832151
2025-06-09,5376.44,5408.26,5029.07,5060.45,2342550
2025-06-10,5060.45,5162.94,4898.97,4948.55,1508019
2025-06-11,4948.55,5163.46,4744.69,5072.32,1692672
2025-06-12,5072.32,5295.83,4681.52,4838.2,1817387
2025-06-13,4838.2,4863.34,4768.03,4778.08,1231885
2025-06-14,4778.08,5203.32,4421.75,4989.96,1173529
2025-06-15,4989.96,5671.12,4798.0,5239.5,1377235
2025-06-16,5239.5,5265.6,5116.9,5196.48,986621
2025-06-17,5196.48,5354.89,5191.51,5272.69,1280672
2025-06-18,5272.69,5502.19,5232.36,5397.77,1566700
2025-06-19,5397.77,5530.54,5390.33,5452.1,1161726
2025-06-20,5452.1,5611.69,5294.13,5580.99,1731131
2025-06-21,5580.99,5630.58,5435.02,5511.06,841507
2025-06-22,5511.06,5746.33,5368.76,5598.4,963103
2025-06-23,5598.4,5645.83,5221.8,5374.42,1737649
2025-06-24,5374.42,5496.68,5166.9,5283.96,1106769
2025-06-25,5283.96,5340.43,4816.15,5103.91,1648075
2025-06-26,5103.91,5128.94,5064.08,5074.06,1543749
2025-06-27,5074.06,5303.53,4526.64,4845.69,2697987
2025-06-28,4845.69,4980.93,4680.32,4939.0,1365621
2025-06-29,4939.0,5117.85,4875.74,5017.45,1218602
2025-06-30,5017.45,5356.7,4798.25,5179.24,1917400
2025-07-01,5179.24,5417.3,4874.94,5361.91,1732880
2025-07-02,5361.91,5730.5,5245.53,5496.84,1430532
2025-07-03,5496.84,5575.32,5405.74,5450.36,1175711
2025-07-04,5450.36,5575.33,5362.25,5527.23,1192460
2025-07-05,5527.23,5561.84,5487.12,5503.48,812194
2025-07-06,5503.48,5781.04,5304.52,5608.55,928682
2025-07-07,5608.55,5965.85,5419.16,5428.16,1711322
2025-07-08,5428.16,5929.03,5137.38,5639.47,1508490
2025-07-09,5639.47,5843.34,4966.34,5307.65,2104658
2025-07-10,5307.65,5491.33,5260.39,5445.88,1471078
2025-07-11,5445.88,5558.77,5370.1,5542.27,1137468
2025-07-12,5542.27,5607.81,5458.34,5605.68,895439
2025-07-13,5605.68,5611.53,5280.92,5482.34,1199429
2025-07-14,5482.34,5523.71,5260.92,5329.64,1786527
2025-07-15,5329.64,5333.06,5293.19,5295.84,1160183
2025-07-16,5295.84,5618.83,5285.62,5474.07,1728799
2025-07-17,5474.07,5500.22,5434.23,5451.84,1286112
2025-07-18,5451.84,5461.98,5437.4,5442.52,1120829
2025-07-19,5442.52,5649.53,5313.58,5559.77,821542
2025-07-20,5559.77,5617.47,5380.73,5492.06,976912
2025-07-21,5492.06,5781.11,4996.79,5315.24,1377858
2025-07-22,5315.24,5470.27,5030.53,5143.0,1892447
2025-07-23,5143.0,5597.96,3996.93,4462.75,3689016
2025-07-24,4462.75,4487.31,4301.05,4386.64,1504932
2025-07-25,4386.64,4422.77,4202.45,4265.58,1758813
2025-07-26,4265.58,4427.85,4145.3,4354.07,977740
2025-07-27,4354.07,4380.76,4327.55,4334.93,965585
2025-07-28,4334.93,4377.56,4110.23,4252.88,1916061
2025-07-29,4252.88,4412.41,3969.9,4058.95,2452629
2025-07-30,4058.95,4288.53,3739.32,3919.98,2283949
2025-07-31,3919.98,4210.52,3588.34,3723.13,2569984
2025-08-01,3723.13,3743.39,3679.7,3685.71,1437658
2025-08-02,3685.71,4158.5,3588.36,3853.89,1321504
2025-08-03,3853.89,4652.47,3574.2,4193.99,1879329
2025-08-04,4193.99,4627.99,4130.72,4350.96,2052422
2025-08-05,4350.96,4834.77,3468.53,3999.91,2672412
2025-08-06,3999.91,4234.6,3771.98,3846.59,2024930
2025-08-07,3846.59,3867.01,3722.98,3747.34,1806635
2025-08-08,3747.34,4036.47,3514.28,3919.6,1991716
2025-08-09,3919.6,4143.46,3782.99,4019.67,1089305
2025-08-10,4019.67,4454.51,3617.77,3736.78,1814936
2025-08-11,3736.78,3769.67,3579.8,3666.29,1513363
2025-08-12,3666.29,3845.52,3660.38,3731.96,1485424
2025-08-13,3731.96,3833.73,3445.89,3582.87,2107566
2025-08-14,3582.87,3584.25,3524.58,3532.66,1156667
2025-08-15,3532.66,3549.81,2869.73,3224.7,2662715
2025-08-16,3224.7,3326.36,2837.07,3052.95,1714716
2025-08-17,3052.95,3098.79,2978.9,3094.54,918089
2025-08-18,3094.54,3114.18,3091.44,3111.77,1156234
2025-08-19,3111.77,3859.97,2338.18,3533.45,3571617
2025-08-20,3533.45,3675.37,3440.32,3622.07,1620414
2025-08-21,3622.07,3807.02,3361.23,3519.35,1677727
